hv001,hv002,wt,hv208,hv206,hv243a,sh121m,sh121o,hv209,hv247,sh122h,roof,id,v005,v190,v149,deceas,de_cat,health
436,633,9.083516,1,1,1,0,0,1,1,1,2,3,695104,4,3,0,0%,NA
436,650,3.49366,1,1,1,1,1,0,0,1,2,1,695104,5,3,0,0%,NA
436,664,4.192392,1,1,1,0,1,0,0,0,2,4,695104,4,3,0,0%,1
436,732,4.192392,1,1,1,0,1,0,0,0,2,4,695104,4,2,0,0%,NA
436,82,1.397464,1,1,1,0,1,0,0,0,2,4,695104,5,3,0,0%,NA
436,82,1.397464,1,1,1,0,1,0,0,0,2,4,695104,5,3,0,0%,NA
436,894,7.686052,1,1,1,0,1,1,1,0,2,4,695104,4,3,0,0%,NA
436,894,7.686052,1,1,1,0,1,1,1,0,2,4,695104,4,3,0,0%,0
436,894,7.686052,1,1,1,0,1,1,1,0,2,4,695104,4,3,0,0%,NA
436,924,7.686052,0,1,1,0,0,0,0,0,2,2,695104,3,3,0.16666666666666666,1-33%,NA
436,924,7.686052,0,1,1,0,0,0,0,0,2,2,695104,3,2,0.3333333333333333,1-33%,1
436,924,7.686052,0,1,1,0,0,0,0,0,2,2,695104,3,2,0,0%,NA
436,924,7.686052,0,1,1,0,0,0,0,0,2,2,695104,3,3,0,0%,1
437,104,4.368576,1,1,1,0,1,1,0,0,2,4,1148473,5,3,0,0%,NA
437,1050,6.552864,1,1,1,0,1,0,0,0,2,4,1148473,4,1,0,0%,NA
437,1147,6.552864,1,1,1,1,1,1,1,0,2,1,1148473,4,3,0,0%,NA
437,142,9.829296,1,1,1,0,1,1,0,0,2,4,1148473,4,3,0,0%,NA
437,142,9.829296,1,1,1,0,1,1,0,0,2,4,1148473,4,1,0,0%,NA
437,142,9.829296,1,1,1,0,1,1,0,0,2,4,1148473,4,3,0,0%,NA
437,17,6.552864,1,1,1,0,1,0,0,0,2,4,1148473,3,1,0,0%,0
437,17,6.552864,1,1,1,0,1,0,0,0,2,4,1148473,3,3,0,0%,1
437,17,6.552864,1,1,1,0,1,0,0,0,2,4,1148473,3,3,0,0%,NA
437,244,7.645008,1,1,1,1,1,1,1,1,2,1,1148473,5,3,0,0%,0
437,358,4.368576,0,1,1,0,0,0,0,0,2,2,1148473,3,3,0,0%,NA
437,621,1.092144,1,1,0,0,0,0,0,0,2,3,1148473,3,3,0,0%,NA
437,648,5.46072,1,1,1,0,1,1,0,0,2,4,1148473,4,1,0,0%,NA
437,648,5.46072,1,1,1,0,1,1,0,0,2,4,1148473,4,3,0,0%,NA
437,648,5.46072,1,1,1,0,1,1,0,0,2,4,1148473,4,3,0,0%,NA
437,688,5.46072,1,1,1,0,1,1,0,0,2,4,1148473,5,4,0,0%,NA
437,688,5.46072,1,1,1,0,1,1,0,0,2,4,1148473,5,4,0,0%,NA
437,733,7.645008,1,1,1,0,1,1,1,1,2,4,1148473,5,3,0,0%,NA
437,76,6.552864,1,1,1,0,1,0,0,0,2,4,1148473,4,3,0,0%,NA
437,836,7.645008,1,1,1,0,1,0,0,0,2,4,1148473,4,2,0,0%,NA
437,863,7.645008,1,1,1,0,1,1,0,0,2,4,1148473,4,3,0,0%,NA
437,868,3.276432,1,1,1,1,1,1,0,0,2,1,1148473,5,1,0,0%,NA
437,870,5.46072,0,1,0,0,0,0,0,0,2,5,1148473,3,1,0,0%,0
437,927,8.737152,1,1,1,0,1,0,0,0,2,4,1148473,4,3,0.16666666666666666,1-33%,1
437,972,1.092144,0,1,1,0,0,0,0,0,2,2,1148473,3,3,0,0%,NA
437,978,6.552864,0,1,1,0,0,0,0,0,2,2,1148473,3,1,0,0%,NA
438,101,3.733218,1,1,1,0,0,0,0,0,2,3,618598,3,2,0.125,1-33%,NA
438,101,3.733218,1,1,1,0,0,0,0,0,2,3,618598,3,2,0,0%,NA
438,101,3.733218,1,1,1,0,0,0,0,0,2,3,618598,3,3,0,0%,NA
438,101,3.733218,1,1,1,0,0,0,0,0,2,3,618598,3,2,0,0%,NA
438,1114,3.111015,0,1,1,0,0,0,0,0,2,2,618598,2,3,0,0%,NA
438,115,3.111015,1,1,1,0,0,0,0,0,2,3,618598,3,2,0,0%,NA
438,115,3.111015,1,1,1,0,0,0,0,0,2,3,618598,3,3,0,0%,NA
438,1151,0.622203,0,1,1,0,0,0,0,0,2,2,618598,3,1,0,0%,NA
438,144,1.244406,0,1,1,0,0,0,0,0,2,2,618598,3,2,0,0%,NA
438,155,5.599827,0,1,1,0,0,0,0,0,2,2,618598,3,2,0,0%,1
438,155,5.599827,0,1,1,0,0,0,0,0,2,2,618598,3,2,0,0%,NA
438,155,5.599827,0,1,1,0,0,0,0,0,2,2,618598,3,2,0,0%,NA
438,235,2.488812,1,1,1,0,0,0,0,0,2,3,618598,3,3,0,0%,NA
438,235,2.488812,1,1,1,0,0,0,0,0,2,3,618598,3,3,0,0%,NA
438,257,4.977624,1,1,1,0,0,0,0,0,2,3,618598,3,2,0,0%,0
438,257,4.977624,1,1,1,0,0,0,0,0,2,3,618598,3,3,0,0%,NA
438,290,4.355421,1,1,1,0,0,0,0,0,2,3,618598,3,2,0,0%,NA
438,316,1.866609,0,1,1,0,0,0,0,0,2,2,618598,3,3,0,0%,1
438,328,1.866609,0,1,1,0,0,0,0,0,2,2,618598,2,1,0,0%,NA
438,48,3.111015,0,1,1,0,0,0,0,0,2,2,618598,3,1,0.1111111111111111,1-33%,1
438,501,3.111015,0,0,1,0,0,0,0,0,2,2,618598,2,2,0,0%,NA
438,520,1.244406,1,1,1,1,0,0,0,0,2,3,618598,4,3,0,0%,1
438,541,2.488812,0,1,1,0,0,0,0,0,2,2,618598,3,1,0,0%,1
438,612,1.866609,0,1,1,0,0,0,0,0,2,2,618598,2,1,0,0%,NA
438,733,1.866609,1,1,1,0,1,0,0,0,2,4,618598,3,2,0,0%,NA
438,86,4.355421,1,1,1,0,1,1,0,0,2,4,618598,4,3,0,0%,NA
438,873,6.22203,1,1,1,0,0,0,0,0,2,3,618598,3,4,0,0%,NA
438,873,6.22203,1,1,1,0,0,0,0,0,2,3,618598,3,3,0,0%,NA
438,912,3.733218,0,1,1,0,0,0,0,0,2,2,618598,3,1,0,0%,NA
438,912,3.733218,0,1,1,0,0,0,0,0,2,2,618598,3,3,0,0%,NA
438,95,3.733218,0,1,1,0,0,0,0,0,2,2,618598,2,3,0,0%,0
439,1003,3.926072,1,1,1,0,1,0,0,0,2,4,968825,4,2,0,0%,NA
439,1071,6.870626,1,1,1,0,0,0,0,0,2,3,968825,3,1,0.4,34-66%,NA
439,1082,12.759734,1,1,1,0,1,1,1,1,2,4,968825,5,4,0,0%,1
439,1082,12.759734,1,1,1,0,1,1,1,1,2,4,968825,5,5,0,0%,NA
439,1095,8.833662,1,1,1,0,1,1,0,0,2,4,968825,4,1,0,0%,1
439,1188,3.926072,1,1,1,0,1,0,0,0,2,4,968825,4,2,0,0%,NA
439,1212,1.963036,1,1,1,0,0,0,0,0,2,3,968825,3,1,0,0%,NA
439,20,8.833662,1,1,1,1,1,1,1,1,2,1,968825,5,2,0,0%,0
439,226,1.963036,1,1,1,0,1,0,1,0,2,4,968825,4,3,0,0%,NA
439,389,4.90759,1,1,1,0,1,0,0,0,2,4,968825,4,0,0.2,1-33%,NA
439,389,4.90759,1,1,1,0,1,0,0,0,2,4,968825,4,3,0,0%,NA
439,425,9.81518,1,1,1,0,1,0,0,0,2,4,968825,4,2,0,0%,0
439,475,7.852144,1,1,1,0,1,1,1,1,2,4,968825,5,4,0,0%,NA
439,607,8.833662,0,0,1,0,0,0,0,0,2,2,968825,2,0,0.2222222222222222,1-33%,NA
439,607,8.833662,0,0,1,0,0,0,0,0,2,2,968825,2,0,0,0%,NA
439,611,4.90759,1,1,1,0,1,0,0,0,2,4,968825,4,0,0,0%,NA
439,624,5.889108,1,1,1,0,0,0,0,0,2,3,968825,3,0,0.16666666666666666,1-33%,NA
439,624,5.889108,1,1,1,0,0,0,0,0,2,3,968825,3,1,0,0%,NA
439,651,3.926072,0,0,1,0,0,0,0,0,2,2,968825,3,0,0.5,34-66%,NA
439,673,4.90759,1,1,1,1,1,1,1,1,2,1,968825,5,5,0,0%,0
439,702,10.796698,1,1,1,0,1,0,0,0,2,4,968825,4,0,0,0%,NA
439,702,10.796698,1,1,1,0,1,0,0,0,2,4,968825,4,3,0,0%,NA
439,702,10.796698,1,1,1,0,1,0,0,0,2,4,968825,4,3,0,0%,NA
439,796,2.944554,1,1,1,0,0,0,0,0,2,3,968825,3,0,0,0%,NA
439,813,10.796698,1,1,1,0,1,0,1,0,2,4,968825,4,1,0.4,34-66%,NA
439,888,1.963036,1,1,1,0,1,1,1,0,2,4,968825,5,3,0,0%,NA
439,948,7.852144,0,0,1,0,0,0,0,0,2,2,968825,2,0,0.14285714285714285,1-33%,NA
439,995,10.796698,1,1,1,0,1,0,0,0,2,4,968825,4,0,0,0%,0
439,995,10.796698,1,1,1,0,1,0,0,0,2,4,968825,4,1,0,0%,NA
44,103,5.18703,0,1,0,0,0,0,0,0,2,5,1706650,2,0,0,0%,NA
44,1099,8.64505,0,0,1,0,0,0,0,0,2,2,1706650,3,1,0,0%,NA
44,111,3.45802,0,1,1,0,0,0,0,0,2,2,1706650,3,1,0,0%,NA
44,1161,15.56109,1,1,1,0,0,0,0,0,2,3,1706650,4,0,0,0%,NA
44,1161,15.56109,1,1,1,0,0,0,0,0,2,3,1706650,4,1,0,0%,NA
44,1161,15.56109,1,1,1,0,0,0,0,0,2,3,1706650,4,1,0,0%,NA
44,263,8.64505,1,1,1,0,0,0,0,0,2,3,1706650,3,0,0,0%,NA
44,290,3.45802,0,1,1,0,0,0,0,0,2,2,1706650,3,0,0,0%,NA
44,339,15.56109,0,1,1,0,0,0,0,0,2,2,1706650,3,1,0,0%,0
44,339,15.56109,0,1,1,0,0,0,0,0,2,2,1706650,3,1,0,0%,NA
44,377,5.18703,0,1,1,0,0,0,0,0,2,2,1706650,3,1,0.5,34-66%,NA
44,408,5.18703,0,1,1,0,0,0,0,0,2,2,1706650,3,0,0,0%,NA
44,43,1.72901,0,0,0,0,0,0,0,0,2,5,1706650,2,0,1,67+%,NA
44,490,5.18703,1,1,1,0,1,0,0,0,2,4,1706650,4,3,0,0%,NA
44,682,3.45802,1,1,1,0,0,0,0,0,2,3,1706650,3,2,0,0%,NA
44,715,10.37406,1,1,1,0,0,0,0,0,2,3,1706650,4,1,0,0%,NA
44,721,10.37406,1,1,1,0,1,0,1,0,2,4,1706650,3,3,0,0%,0
44,937,1.72901,0,1,1,0,0,0,0,0,1,2,1706650,3,4,0,0%,NA
44,945,13.83208,1,1,1,0,0,0,0,1,2,3,1706650,4,0,0.1,1-33%,NA
44,945,13.83208,1,1,1,0,0,0,0,1,2,3,1706650,4,2,0,0%,NA
44,967,13.83208,1,0,1,0,1,0,0,0,2,4,1706650,4,2,0,0%,NA
441,1034,0.555684,0,1,1,0,0,0,1,0,2,2,275403,4,2,0.5,34-66%,NA
441,1075,1.944894,1,1,1,0,1,0,1,0,2,4,275403,4,2,0,0%,0
441,1147,2.222736,1,1,1,0,1,1,0,0,2,4,275403,4,3,0,0%,NA
441,1147,2.222736,1,1,1,0,1,1,0,0,2,4,275403,4,2,0,0%,NA
441,1187,1.944894,0,0,1,0,0,0,0,0,2,2,275403,2,2,0.3333333333333333,1-33%,NA
441,134,1.38921,1,1,1,0,1,1,0,0,2,4,275403,3,1,0.625,34-66%,NA
441,313,1.944894,0,0,1,0,0,0,0,0,2,2,275403,2,2,0.14285714285714285,1-33%,NA
441,313,1.944894,0,0,1,0,0,0,0,0,2,2,275403,2,3,0,0%,NA
441,439,3.056262,1,1,1,1,1,1,0,0,2,1,275403,5,3,0.42857142857142855,34-66%,NA
441,439,3.056262,1,1,1,1,1,1,0,0,2,1,275403,5,3,0,0%,NA
441,439,3.056262,1,1,1,1,1,1,0,0,2,1,275403,5,3,0.3333333333333333,1-33%,NA
441,439,3.056262,1,1,1,1,1,1,0,0,2,1,275403,5,3,0,0%,0
441,611,1.38921,1,1,1,0,1,0,0,0,2,4,275403,4,3,0.2857142857142857,1-33%,NA
441,620,1.944894,1,1,1,0,0,0,0,0,2,3,275403,3,3,0,0%,NA
441,620,1.944894,1,1,1,0,0,0,0,0,2,3,275403,3,3,0.5,34-66%,NA
441,620,1.944894,1,1,1,0,0,0,0,0,2,3,275403,3,1,0.5,34-66%,NA
441,620,1.944894,1,1,1,0,0,0,0,0,2,3,275403,3,3,0,0%,NA
441,645,0.833526,1,0,1,0,0,1,1,0,2,3,275403,5,3,0,0%,NA
441,678,3.611946,1,1,1,0,0,0,0,0,2,3,275403,3,2,0.2857142857142857,1-33%,0
441,90,0.833526,0,0,0,0,0,0,0,0,2,5,275403,3,3,0,0%,NA
441,931,3.056262,1,1,1,0,1,1,0,1,2,4,275403,5,0,0,0%,NA
441,931,3.056262,1,1,1,0,1,1,0,1,2,4,275403,5,5,0,0%,NA
441,931,3.056262,1,1,1,0,1,1,0,1,2,4,275403,5,4,0,0%,NA
441,945,2.500578,1,1,1,0,1,1,1,0,2,4,275403,4,3,0,0%,NA
442,1030,4.991931,1,1,1,0,1,0,0,0,2,4,709001,4,2,0.125,1-33%,NA
442,1030,4.991931,1,1,1,0,1,0,0,0,2,4,709001,4,3,0,0%,1
442,1030,4.991931,1,1,1,0,1,0,0,0,2,4,709001,4,2,0,0%,NA
442,1030,4.991931,1,1,1,0,1,0,0,0,2,4,709001,4,3,0,0%,1
442,107,2.852532,1,1,1,0,1,0,0,0,2,4,709001,3,3,0,0%,NA
442,1088,3.565665,1,1,1,0,1,1,1,0,2,4,709001,4,3,0,0%,NA
442,1097,2.852532,0,1,1,0,0,0,0,0,2,2,709001,2,3,0,0%,NA
442,1097,2.852532,0,1,1,0,0,0,0,0,2,2,709001,2,3,0,0%,NA
442,150,2.852532,0,0,1,0,0,0,0,0,2,2,709001,3,3,0,0%,NA
442,194,2.852532,1,1,1,0,0,0,0,0,2,3,709001,3,3,0,0%,NA
442,203,2.852532,1,1,1,0,0,0,0,0,2,3,709001,3,2,0,0%,NA
442,278,6.418197,1,1,1,0,0,0,0,0,2,3,709001,3,3,0,0%,NA
442,278,6.418197,1,1,1,0,0,0,0,0,2,3,709001,3,0,0.1111111111111111,1-33%,NA
442,278,6.418197,1,1,1,0,0,0,0,0,2,3,709001,3,3,0,0%,NA
442,340,5.705064,1,1,1,0,0,0,0,0,2,3,709001,3,1,0,0%,NA
442,340,5.705064,1,1,1,0,0,0,0,0,2,3,709001,3,3,0,0%,NA
442,354,4.991931,1,1,1,0,1,0,0,0,2,4,709001,3,5,0.5,34-66%,0
442,45,7.844463,0,1,0,0,0,0,0,0,2,5,709001,2,2,0,0%,NA
442,45,7.844463,0,1,0,0,0,0,0,0,2,5,709001,2,2,0,0%,NA
442,45,7.844463,0,1,0,0,0,0,0,0,2,5,709001,2,3,0,0%,NA
442,45,7.844463,0,1,0,0,0,0,0,0,2,5,709001,2,3,0,0%,NA
442,45,7.844463,0,1,0,0,0,0,0,0,2,5,709001,2,3,0,0%,1
442,497,0.713133,0,1,1,0,0,0,0,0,2,2,709001,3,2,0,0%,NA
442,497,0.713133,0,1,1,0,0,0,0,0,2,2,709001,3,1,0,0%,NA
442,564,3.565665,0,1,1,0,0,0,0,0,2,2,709001,2,2,0,0%,NA
442,603,4.991931,1,1,1,0,1,0,0,0,2,4,709001,3,2,0,0%,NA
442,63,2.852532,1,1,1,0,1,0,0,0,2,4,709001,4,3,0.14285714285714285,1-33%,NA
442,63,2.852532,1,1,1,0,1,0,0,0,2,4,709001,4,3,0.2,1-33%,NA
442,63,2.852532,1,1,1,0,1,0,0,0,2,4,709001,4,3,0,0%,NA
442,693,6.418197,0,1,1,0,0,0,0,0,2,2,709001,3,3,0,0%,NA
442,693,6.418197,0,1,1,0,0,0,0,0,2,2,709001,3,3,0,0%,NA
442,693,6.418197,0,1,1,0,0,0,0,0,2,2,709001,3,3,0.5,34-66%,NA
442,71,2.852532,0,0,1,0,0,0,0,0,2,2,709001,2,2,0,0%,NA
442,71,2.852532,0,0,1,0,0,0,0,0,2,2,709001,2,3,0,0%,NA
442,774,5.705064,0,1,1,0,0,0,1,0,2,2,709001,3,2,0,0%,NA
442,871,4.991931,1,1,1,0,0,0,0,0,2,3,709001,3,3,0,0%,NA
442,871,4.991931,1,1,1,0,0,0,0,0,2,3,709001,3,1,0,0%,NA
442,99,2.852532,0,1,1,0,0,0,0,0,2,2,709001,2,2,0,0%,NA
443,1011,4.14382,0,0,1,0,0,0,0,0,2,2,1022558,3,0,0,0%,NA
443,102,3.107865,0,0,1,0,0,0,0,0,2,2,1022558,2,1,0,0%,NA
443,104,7.251685,0,0,1,0,0,0,0,0,2,2,1022558,3,0,0,0%,NA
443,1079,4.14382,0,0,1,0,0,0,0,0,2,2,1022558,2,3,0,0%,NA
443,1211,23.826965,0,0,1,0,0,0,0,0,2,2,1022558,2,1,0.25,1-33%,NA
443,1211,23.826965,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0.2222222222222222,1-33%,NA
443,1211,23.826965,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,155,4.14382,0,0,1,0,0,0,0,0,2,2,1022558,3,0,0,0%,NA
443,156,3.107865,0,0,1,0,0,0,0,0,2,2,1022558,3,0,0,0%,NA
443,226,4.14382,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0.3333333333333333,1-33%,NA
443,242,13.467415,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,242,13.467415,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0.25,1-33%,NA
443,425,8.28764,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,0
443,442,10.35955,0,0,1,0,0,0,0,0,0,2,1022558,1,0,0.1111111111111111,1-33%,NA
443,442,10.35955,0,0,1,0,0,0,0,0,0,2,1022558,1,1,0,0%,NA
443,448,8.28764,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0.1,1-33%,NA
443,484,8.28764,0,0,1,0,0,0,0,0,2,2,1022558,2,1,0.2222222222222222,1-33%,NA
443,484,8.28764,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,572,5.179775,0,0,1,0,0,0,0,0,2,2,1022558,3,0,0,0%,NA
443,581,7.251685,0,0,0,0,0,0,0,0,2,5,1022558,2,0,0.16666666666666666,1-33%,NA
443,694,20.7191,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0.1,1-33%,NA
443,694,20.7191,0,0,1,0,0,0,0,0,2,2,1022558,2,3,0,0%,NA
443,694,20.7191,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,694,20.7191,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,872,9.323595,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0.2857142857142857,1-33%,NA
443,951,5.179775,0,0,1,0,0,0,0,0,2,2,1022558,3,1,0,0%,NA
443,954,5.179775,0,0,0,0,0,0,0,0,2,5,1022558,2,0,0,0%,NA
443,967,12.43146,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,970,8.28764,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,970,8.28764,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,979,9.323595,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0.36363636363636365,34-66%,NA
443,981,7.251685,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0.2,1-33%,NA
443,981,7.251685,0,0,1,0,0,0,0,0,2,2,1022558,2,0,0,0%,NA
443,998,7.251685,0,0,0,0,0,0,0,0,2,5,1022558,1,1,0,0%,NA
444,1000,1.496438,1,1,1,0,0,0,0,1,2,3,739694,3,5,0,0%,NA
444,1050,2.244657,1,0,1,0,0,0,0,0,2,3,739694,3,3,0,0%,NA
444,1059,1.496438,1,1,1,0,0,0,1,0,2,3,739694,3,2,0,0%,NA
444,1139,6.733971,0,0,0,0,0,0,0,0,2,5,739694,2,3,0,0%,NA
444,158,2.244657,0,0,1,0,0,0,1,0,2,2,739694,3,4,0,0%,NA
444,158,2.244657,0,0,1,0,0,0,1,0,2,2,739694,3,3,0,0%,NA
444,207,3.741095,1,0,1,0,0,0,0,0,2,3,739694,3,1,0.16666666666666666,1-33%,1
444,222,12.719723,1,0,1,0,0,0,0,0,2,3,739694,3,3,0,0%,NA
444,222,12.719723,1,0,1,0,0,0,0,0,2,3,739694,3,0,0,0%,NA
444,227,3.741095,0,0,1,0,0,0,0,0,2,2,739694,2,2,0.36363636363636365,34-66%,NA
444,227,3.741095,0,0,1,0,0,0,0,0,2,2,739694,2,3,0,0%,NA
444,24,15.712599,0,0,1,0,0,0,0,0,2,2,739694,3,2,0,0%,NA
444,24,15.712599,0,0,1,0,0,0,0,0,2,2,739694,3,3,0,0%,1
444,24,15.712599,0,0,1,0,0,0,0,0,2,2,739694,3,3,0,0%,0
444,24,15.712599,0,0,1,0,0,0,0,0,2,2,739694,3,3,0,0%,0
444,24,15.712599,0,0,1,0,0,0,0,0,2,2,739694,3,3,0,0%,NA
444,24,15.712599,0,0,1,0,0,0,0,0,2,2,739694,3,3,0,0%,0
444,24,15.712599,0,0,1,0,0,0,0,0,2,2,739694,3,3,0.6666666666666666,34-66%,NA
444,281,0.748219,1,0,1,0,0,0,0,0,2,3,739694,4,0,0.2727272727272727,1-33%,NA
444,30,3.741095,0,1,1,0,0,0,0,0,2,2,739694,3,2,0.2222222222222222,1-33%,NA
444,30,3.741095,0,1,1,0,0,0,0,0,2,2,739694,3,3,0,0%,NA
444,314,2.992876,1,0,0,0,0,0,1,0,2,3,739694,3,3,0.2,1-33%,NA
444,344,4.489314,0,0,0,0,0,0,0,0,2,5,739694,2,3,0,0%,1
444,346,1.496438,0,0,1,0,0,0,0,0,2,2,739694,2,3,0,0%,NA
444,410,4.489314,0,1,1,0,0,0,0,1,2,2,739694,4,2,0.3,1-33%,NA
444,410,4.489314,0,1,1,0,0,0,0,1,2,2,739694,4,5,0,0%,NA
444,410,4.489314,0,1,1,0,0,0,0,1,2,2,739694,4,5,0,0%,NA
444,455,11.223285,1,1,0,0,1,1,1,0,2,4,739694,5,3,0,0%,1
444,455,11.223285,1,1,0,0,1,1,1,0,2,4,739694,5,3,0,0%,NA
444,455,11.223285,1,1,0,0,1,1,1,0,2,4,739694,5,3,0,0%,NA
444,543,4.489314,1,0,1,0,1,0,1,0,2,4,739694,3,3,0,0%,1
444,558,8.230409,0,0,1,0,0,0,0,0,2,2,739694,2,3,0,0%,NA
444,558,8.230409,0,0,1,0,0,0,0,0,2,2,739694,2,3,0,0%,NA
444,627,4.489314,1,0,1,0,0,0,0,0,2,3,739694,3,3,0.6,34-66%,NA
444,627,4.489314,1,0,1,0,0,0,0,0,2,3,739694,3,3,0,0%,NA
444,627,4.489314,1,0,1,0,0,0,0,0,2,3,739694,3,3,0,0%,NA
444,682,3.741095,0,1,1,0,0,0,0,0,2,2,739694,3,1,0.45454545454545453,34-66%,NA
444,682,3.741095,0,1,1,0,0,0,0,0,2,2,739694,3,3,0,0%,NA
444,712,7.48219,1,0,0,0,1,0,1,0,2,4,739694,5,3,0.14285714285714285,1-33%,NA
444,712,7.48219,1,0,0,0,1,0,1,0,2,4,739694,5,2,0,0%,NA
444,761,8.978628,0,0,0,0,0,0,0,0,2,5,739694,2,3,0.4,34-66%,1
444,761,8.978628,0,0,0,0,0,0,0,0,2,5,739694,2,3,0,0%,NA
444,761,8.978628,0,0,0,0,0,0,0,0,2,5,739694,2,1,0,0%,NA
444,761,8.978628,0,0,0,0,0,0,0,0,2,5,739694,2,3,0,0%,NA
444,841,2.992876,1,1,1,0,0,0,0,0,2,3,739694,3,3,0,0%,NA
444,85,5.237533,1,1,0,0,1,1,1,0,2,4,739694,4,3,0,0%,NA
444,85,5.237533,1,1,0,0,1,1,1,0,2,4,739694,4,3,0,0%,NA
444,915,6.733971,0,0,1,0,0,0,0,0,2,2,739694,2,2,0,0%,NA
444,915,6.733971,0,0,1,0,0,0,0,0,2,2,739694,2,3,0,0%,NA
444,950,7.48219,1,0,1,0,0,0,1,0,2,3,739694,4,3,0,0%,1
444,950,7.48219,1,0,1,0,0,0,1,0,2,3,739694,4,3,0,0%,NA
444,99,4.489314,0,0,1,0,0,0,0,0,2,2,739694,3,3,0,0%,NA
445,1086,7.751169,1,1,1,0,1,0,0,0,2,4,2716981,4,3,0,0%,NA
445,1096,25.83723,1,1,1,0,1,1,1,0,2,4,2716981,4,3,0,0%,NA
445,1096,25.83723,1,1,1,0,1,1,1,0,2,4,2716981,4,3,0,0%,NA
445,1168,10.334892,1,1,1,0,1,0,1,0,2,4,2716981,4,4,0,0%,NA
445,159,2.583723,1,1,1,1,1,1,1,0,2,1,2716981,5,3,0,0%,1
445,178,12.918615,0,1,1,0,0,0,0,0,2,2,2716981,3,3,0,0%,0
445,196,10.334892,1,1,1,0,1,1,0,1,2,4,2716981,5,3,0,0%,NA
445,2,15.502338,1,1,1,1,1,1,0,0,2,1,2716981,5,4,0,0%,NA
445,20,7.751169,1,1,1,1,1,1,1,1,2,1,2716981,5,5,0,0%,NA
445,294,12.918615,1,1,0,0,1,0,0,0,2,4,2716981,3,3,0.2,1-33%,NA
445,297,18.086061,1,1,1,1,1,1,0,0,2,1,2716981,5,4,0,0%,NA
445,297,18.086061,1,1,1,1,1,1,0,0,2,1,2716981,5,3,0,0%,NA
445,308,7.751169,1,1,1,1,0,0,0,0,2,3,2716981,5,4,0,0%,NA
445,391,2.583723,0,1,1,0,0,0,0,0,2,2,2716981,4,2,0.4,34-66%,NA
445,416,18.086061,1,1,1,0,1,1,0,0,2,4,2716981,5,2,0,0%,NA
445,416,18.086061,1,1,1,0,1,1,0,0,2,4,2716981,5,3,0,0%,NA
445,430,10.334892,1,1,1,0,1,1,1,0,2,4,2716981,5,4,0,0%,NA
445,448,10.334892,1,1,1,0,1,1,0,0,2,4,2716981,5,3,0,0%,NA
445,489,7.751169,1,1,1,1,1,1,1,1,2,1,2716981,5,5,0,0%,NA
445,570,7.751169,1,1,1,1,1,1,0,0,2,1,2716981,5,4,0,0%,NA
445,597,7.751169,0,1,1,0,0,0,0,0,2,2,2716981,4,3,0,0%,NA
445,611,10.334892,0,1,1,0,0,1,0,0,2,2,2716981,4,1,0,0%,NA
445,611,10.334892,0,1,1,0,0,1,0,0,2,2,2716981,4,3,0,0%,NA
445,696,15.502338,1,1,1,1,1,1,0,0,2,1,2716981,5,2,0,0%,NA
445,696,15.502338,1,1,1,1,1,1,0,0,2,1,2716981,5,3,0,0%,NA
445,748,15.502338,1,1,1,0,1,1,1,0,2,4,2716981,5,4,0,0%,NA
445,881,12.918615,0,1,1,0,0,1,1,0,2,2,2716981,4,4,0,0%,NA
445,881,12.918615,0,1,1,0,0,1,1,0,2,2,2716981,4,5,0,0%,NA
445,881,12.918615,0,1,1,0,0,1,1,0,2,2,2716981,4,3,0,0%,NA
445,972,12.918615,1,1,1,0,1,0,0,0,2,4,2716981,4,3,0,0%,NA
445,972,12.918615,1,1,1,0,1,0,0,0,2,4,2716981,4,3,0,0%,NA
446,10,2.342326,1,1,1,0,1,1,0,0,2,4,342746,4,3,0,0%,NA
446,1031,0.334618,1,1,1,0,1,0,0,0,1,4,342746,4,3,0,0%,NA
446,1072,2.007708,0,1,1,0,0,0,0,0,2,2,342746,4,3,0,0%,1
446,1072,2.007708,0,1,1,0,0,0,0,0,2,2,342746,4,3,0,0%,NA
446,111,1.338472,1,1,1,0,1,0,0,0,2,4,342746,4,3,0,0%,NA
446,1127,2.007708,1,1,1,0,1,0,1,1,2,4,342746,5,5,0,0%,NA
