hv001,hv002,wt,hv206,hv209,hv243e,sh121g,sh121h,sh121i,sh121j,roof,id,v005,v190,v149,deceas,de_cat,health
137,70,2.410749,0,0,0,0,0,0,0,2,1,825852,1,4,0,0%,0
137,70,2.410749,0,0,0,0,0,0,0,2,1,825852,1,3,0,0%,NA
137,76,1.607166,1,0,0,0,0,1,0,2,5,825852,1,3,0,0%,0
137,90,1.607166,0,0,0,0,1,0,0,2,1,825852,1,3,1,67+%,NA
138,88,6.27696,1,1,1,1,1,1,1,2,4,1510444,5,5,0,0%,NA
139,11,1.405369,0,0,0,0,0,0,0,2,1,1371700,1,4,0,0%,0
139,27,4.216107,0,0,0,0,0,0,0,2,1,1371700,1,3,0,0%,0
139,27,4.216107,0,0,0,0,0,0,0,2,1,1371700,1,3,0,0%,0
14,13,3.661552,0,0,0,0,0,0,0,2,1,850063,1,3,0.3333333333333333,1-33%,0
14,14,2.746164,0,0,0,0,0,0,0,2,1,850063,1,3,0.5,34-66%,0
14,15,7.323104,0,0,0,0,0,0,0,2,1,850063,1,1,0.2,1-33%,0
14,17,2.746164,0,0,0,0,0,0,0,2,1,850063,1,3,0,0%,0
14,24,4.57694,0,0,0,0,0,0,0,0,1,850063,1,1,0,0%,0
14,25,4.57694,0,0,0,0,0,0,0,0,1,850063,1,3,0,0%,0
14,34,6.407716,0,0,0,0,0,0,0,0,1,850063,1,1,0,0%,NA
14,44,5.492328,0,0,0,0,0,0,0,0,1,850063,1,1,0,0%,0
14,46,5.492328,0,0,0,0,0,0,0,0,1,850063,1,2,0,0%,0
14,50,4.57694,0,0,0,0,0,0,0,0,1,850063,1,3,0,0%,NA
14,52,0.915388,0,0,0,0,0,0,0,2,1,850063,1,1,0.5,34-66%,NA
14,53,8.238492,0,0,0,0,0,0,0,0,1,850063,1,0,0,0%,NA
14,55,9.15388,0,0,0,0,0,0,0,0,1,850063,1,0,0,0%,0
14,55,9.15388,0,0,0,0,0,0,0,0,1,850063,1,3,0,0%,0
14,55,9.15388,0,0,0,0,0,0,0,0,1,850063,1,3,1,67+%,NA
14,55,9.15388,0,0,0,0,0,0,0,0,1,850063,1,2,0,0%,NA
14,56,2.746164,0,0,0,0,0,0,0,0,1,850063,1,2,0,0%,0
14,61,8.238492,0,0,0,0,0,0,0,2,1,850063,1,1,0.3333333333333333,1-33%,NA
14,66,7.323104,0,0,0,0,0,0,0,2,1,850063,1,1,0.25,1-33%,0
14,66,7.323104,0,0,0,0,0,0,0,2,1,850063,1,3,0,0%,0
14,67,3.661552,0,0,0,0,0,0,0,0,1,850063,1,2,0,0%,NA
14,80,2.746164,1,0,0,0,0,1,0,2,5,850063,1,3,0,0%,0
140,18,1.404438,1,1,0,0,1,1,0,2,2,465800,4,3,0,0%,NA
140,24,2.34073,1,1,0,0,0,1,0,2,2,465800,2,3,0.2,1-33%,NA
140,33,1.872584,1,1,1,0,0,1,0,2,2,465800,3,3,0,0%,0
140,35,3.277022,1,0,0,0,1,1,0,2,5,465800,3,3,0,0%,NA
140,35,3.277022,1,0,0,0,1,1,0,2,5,465800,3,4,0,0%,NA
140,35,3.277022,1,0,0,0,1,1,0,2,5,465800,3,4,0,0%,1
140,35,3.277022,1,0,0,0,1,1,0,2,5,465800,3,3,0,0%,NA
140,39,2.808876,1,1,0,0,1,1,0,2,2,465800,3,3,0,0%,NA
140,39,2.808876,1,1,0,0,1,1,0,2,2,465800,3,3,0,0%,NA
140,45,1.404438,1,0,0,0,0,1,0,2,5,465800,2,3,0,0%,0
140,65,2.34073,1,1,0,0,0,1,0,2,2,465800,3,3,0,0%,0
140,74,3.277022,1,1,0,0,1,1,1,2,3,465800,4,4,0,0%,NA
140,74,3.277022,1,1,0,0,1,1,1,2,3,465800,4,4,0,0%,1
140,74,3.277022,1,1,0,0,1,1,1,2,3,465800,4,4,0,0%,NA
140,80,3.277022,0,0,0,0,0,0,0,2,1,465800,1,3,0,0%,0
140,88,1.404438,1,1,1,0,1,1,0,2,2,465800,5,5,0,0%,NA
140,94,1.872584,1,1,0,0,1,1,0,2,2,465800,2,3,0,0%,0
141,100,4.166968,1,1,0,0,0,1,0,2,2,976095,1,2,0.5,34-66%,NA
141,12,19.793098,1,1,0,0,0,1,0,2,2,976095,1,2,0,0%,NA
141,12,19.793098,1,1,0,0,0,1,0,2,2,976095,1,4,0,0%,NA
141,12,19.793098,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,NA
141,12,19.793098,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,NA
141,12,19.793098,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,NA
141,30,7.292194,1,1,0,0,0,1,0,2,2,976095,2,3,0.25,1-33%,0
141,35,8.333936,1,0,0,0,0,0,0,0,5,976095,1,4,0,0%,NA
141,35,8.333936,1,0,0,0,0,0,0,0,5,976095,1,3,0,0%,NA
141,35,8.333936,1,0,0,0,0,0,0,0,5,976095,1,4,0,0%,0
141,4,6.250452,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,NA
141,51,6.250452,1,1,0,0,1,1,0,2,2,976095,2,4,0,0%,NA
141,56,8.333936,1,1,0,0,0,0,0,2,2,976095,2,4,0,0%,0
141,56,8.333936,1,1,0,0,0,0,0,2,2,976095,2,3,0,0%,NA
141,58,3.125226,1,0,0,0,0,0,0,2,5,976095,1,5,0,0%,NA
141,64,7.292194,1,1,0,0,1,1,0,2,2,976095,2,4,0,0%,0
141,64,7.292194,1,1,0,0,1,1,0,2,2,976095,2,3,0,0%,NA
141,69,5.20871,1,1,0,0,1,1,1,2,3,976095,3,4,0,0%,NA
141,7,7.292194,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,0
141,7,7.292194,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,NA
141,81,7.292194,1,1,0,0,0,1,0,2,2,976095,1,4,0,0%,NA
141,81,7.292194,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,NA
141,81,7.292194,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,NA
141,95,7.292194,1,1,0,0,0,1,0,2,2,976095,1,2,0,0%,NA
141,95,7.292194,1,1,0,0,0,1,0,2,2,976095,1,3,0,0%,NA
142,32,15.340269,1,1,1,0,1,1,1,2,3,2411440,5,4,0,0%,NA
142,32,15.340269,1,1,1,0,1,1,1,2,3,2411440,5,5,0,0%,NA
142,83,8.765868,1,1,1,1,1,1,1,2,4,2411440,5,4,0,0%,NA
142,83,8.765868,1,1,1,1,1,1,1,2,4,2411440,5,3,0,0%,1
142,88,10.957335,1,1,1,1,1,1,1,2,4,2411440,5,3,0,0%,NA
142,88,10.957335,1,1,1,1,1,1,1,2,4,2411440,5,3,0,0%,NA
143,2,1.366624,1,1,0,0,1,1,1,2,3,618613,4,5,0.5,34-66%,NA
143,34,2.049936,1,0,0,0,1,1,1,2,3,618613,3,3,0,0%,0
143,36,1.366624,1,1,0,0,0,1,1,2,3,618613,2,3,0,0%,NA
144,26,4.357992,1,1,1,1,1,1,1,2,4,1357551,5,5,0,0%,NA
144,28,5.44749,1,1,1,1,1,1,1,2,4,1357551,5,5,0,0%,1
144,28,5.44749,1,1,1,1,1,1,1,2,4,1357551,5,3,0,0%,NA
144,28,5.44749,1,1,1,1,1,1,1,2,4,1357551,5,3,0,0%,NA
144,36,4.357992,1,1,0,1,1,1,0,2,2,1357551,4,4,0,0%,0
144,62,2.178996,1,1,1,1,1,1,1,2,4,1357551,5,5,0,0%,1
144,96,4.357992,1,1,1,0,1,1,1,2,3,1357551,5,3,0,0%,NA
145,100,5.363696,1,1,0,0,0,1,0,2,2,2951045,2,2,0,0%,NA
145,13,5.363696,1,1,0,0,0,1,0,2,2,2951045,2,3,0,0%,NA
145,20,5.363696,1,1,0,0,0,1,0,2,2,2951045,3,3,0,0%,NA
145,29,13.40924,1,1,1,1,1,1,1,2,4,2951045,5,4,0,0%,NA
145,31,8.045544,1,1,0,0,0,1,0,2,2,2951045,3,3,0,0%,NA
145,60,13.40924,1,1,0,0,1,1,1,2,3,2951045,4,4,0,0%,NA
145,69,8.045544,1,1,0,0,0,1,0,2,2,2951045,2,3,0,0%,0
145,74,18.772936,1,0,0,0,0,1,0,2,5,2951045,3,3,0,0%,0
145,74,18.772936,1,0,0,0,0,1,0,2,5,2951045,3,3,0,0%,0
145,77,10.727392,1,1,0,0,1,1,0,2,2,2951045,3,3,0.2,1-33%,0
145,84,5.363696,1,1,1,0,1,1,0,2,2,2951045,4,3,0,0%,NA
145,92,5.363696,1,0,0,0,0,0,0,2,5,2951045,3,3,0,0%,0
146,11,2.071818,1,1,0,0,0,1,0,2,2,672131,3,2,0,0%,NA
146,11,2.071818,1,1,0,0,0,1,0,2,2,672131,3,4,0,0%,0
146,2,0.690606,1,0,0,0,0,1,0,2,5,672131,2,3,0,0%,0
146,24,1.381212,1,1,0,0,0,1,0,2,2,672131,3,3,0,0%,NA
146,46,0.690606,1,1,0,0,0,1,0,2,2,672131,3,4,0,0%,0
146,62,1.381212,1,1,0,0,0,1,0,2,2,672131,3,4,0,0%,NA
146,66,2.071818,1,0,0,0,0,1,0,2,5,672131,2,3,0,0%,0
146,84,2.762424,1,0,0,0,0,1,0,2,5,672131,2,1,0,0%,0
146,89,0.690606,1,1,0,0,0,1,0,2,2,672131,2,2,0,0%,0
146,92,2.071818,1,1,0,0,0,1,0,2,2,672131,2,4,0,0%,0
146,99,1.381212,1,1,0,0,1,1,0,2,2,672131,2,4,0,0%,0
147,32,1.661304,1,1,1,0,1,1,1,2,3,538954,5,5,0,0%,0
147,32,1.661304,1,1,1,0,1,1,1,2,3,538954,5,1,0,0%,NA
147,42,1.107536,1,1,1,0,1,1,1,2,3,538954,5,5,0,0%,1
147,62,1.661304,1,1,0,0,1,1,1,2,3,538954,5,4,0,0%,NA
147,96,2.215072,1,1,0,0,1,1,1,2,3,538954,4,3,0,0%,0
148,18,4.75491,1,0,0,0,1,1,0,2,5,977336,3,4,0,0%,NA
148,22,1.901964,1,0,0,0,0,1,0,2,5,977336,3,4,0,0%,NA
148,25,1.901964,1,0,0,0,0,1,0,2,5,977336,3,4,0,0%,0
148,28,5.705892,1,1,0,0,0,1,1,2,3,977336,4,3,0.2,1-33%,NA
148,28,5.705892,1,1,0,0,0,1,1,2,3,977336,4,3,0,0%,0
148,29,4.75491,1,1,0,0,1,1,1,1,3,977336,4,3,0,0%,0
148,29,4.75491,1,1,0,0,1,1,1,1,3,977336,4,3,0,0%,0
148,3,4.75491,1,0,0,0,1,1,1,2,3,977336,3,3,0,0%,0
148,3,4.75491,1,0,0,0,1,1,1,2,3,977336,3,3,0,0%,NA
148,39,1.901964,1,0,0,0,0,1,0,2,5,977336,2,3,0,0%,0
148,4,6.656874,1,0,0,0,0,1,0,2,5,977336,3,3,0,0%,0
148,61,2.852946,1,0,0,0,0,1,0,2,5,977336,3,2,0.25,1-33%,NA
148,74,6.656874,1,1,0,0,1,1,1,2,3,977336,4,4,1,67+%,0
148,77,2.852946,1,0,0,0,0,1,0,2,5,977336,3,3,0,0%,NA
148,88,1.901964,1,0,0,0,1,1,1,2,3,977336,4,1,0,0%,NA
148,88,1.901964,1,0,0,0,1,1,1,2,3,977336,4,3,0,0%,NA
148,90,2.852946,1,1,0,0,0,1,0,2,2,977336,3,1,0,0%,NA
148,97,4.75491,1,1,0,0,0,1,0,2,2,977336,3,3,0.3333333333333333,1-33%,NA
149,16,5.138119,1,1,0,0,1,1,0,2,2,714381,4,0,0,0%,NA
149,26,4.404102,1,1,0,0,1,1,0,2,2,714381,4,4,0,0%,1
149,34,2.202051,1,1,0,0,0,1,0,2,2,714381,2,3,0,0%,NA
149,39,1.468034,1,1,0,0,0,1,0,2,2,714381,3,2,0,0%,NA
149,4,3.670085,1,1,0,0,0,1,0,2,2,714381,3,1,1,67+%,NA
149,4,3.670085,1,1,0,0,0,1,0,2,2,714381,3,2,0.5,34-66%,0
149,42,1.468034,1,0,0,0,0,1,1,2,3,714381,3,3,0,0%,0
149,43,2.936068,1,1,0,0,1,1,0,2,2,714381,4,0,0,0%,NA
149,43,2.936068,1,1,0,0,1,1,0,2,2,714381,4,3,0.5,34-66%,NA
149,47,8.074187,1,1,1,0,0,1,0,2,2,714381,3,0,0,0%,NA
149,47,8.074187,1,1,1,0,0,1,0,2,2,714381,3,3,0,0%,0
149,47,8.074187,1,1,1,0,0,1,0,2,2,714381,3,2,0,0%,0
149,50,5.872136,1,1,0,0,0,1,0,2,2,714381,3,0,0,0%,NA
149,50,5.872136,1,1,0,0,0,1,0,2,2,714381,3,3,0,0%,0
149,50,5.872136,1,1,0,0,0,1,0,2,2,714381,3,3,0,0%,NA
149,51,2.936068,1,1,0,0,0,1,0,2,2,714381,2,1,0,0%,0
149,52,3.670085,1,1,0,0,0,0,0,2,2,714381,2,3,0.75,67+%,NA
149,65,4.404102,1,1,0,0,1,1,0,2,2,714381,3,2,0,0%,NA
149,68,2.936068,1,1,0,0,1,1,0,2,2,714381,3,3,1,67+%,0
149,79,2.936068,1,0,0,0,0,1,0,2,5,714381,1,3,0,0%,NA
149,79,2.936068,1,0,0,0,0,1,0,2,5,714381,1,3,0,0%,NA
149,95,10.276238,1,1,0,0,0,1,0,2,2,714381,3,1,0,0%,0
149,95,10.276238,1,1,0,0,0,1,0,2,2,714381,3,3,0,0%,0
149,95,10.276238,1,1,0,0,0,1,0,2,2,714381,3,4,0,0%,0
149,95,10.276238,1,1,0,0,0,1,0,2,2,714381,3,3,0,0%,0
149,97,2.936068,1,1,0,0,0,1,1,2,3,714381,3,1,0,0%,0
149,97,2.936068,1,1,0,0,0,1,1,2,3,714381,3,3,0,0%,NA
15,1,1.641087,1,1,0,0,0,1,0,2,2,544288,3,3,0,0%,0
15,14,2.735145,1,1,1,0,0,1,0,1,2,544288,4,3,0,0%,NA
15,14,2.735145,1,1,1,0,0,1,0,1,2,544288,4,4,0,0%,NA
15,14,2.735145,1,1,1,0,0,1,0,1,2,544288,4,3,0,0%,NA
15,16,1.641087,1,1,0,0,1,1,0,2,2,544288,4,3,0,0%,NA
15,2,2.188116,1,1,0,0,0,1,1,2,3,544288,4,1,0,0%,0
15,23,1.641087,1,1,0,0,1,1,1,2,3,544288,4,3,0.3333333333333333,1-33%,1
15,24,1.641087,1,1,0,0,1,1,0,2,2,544288,4,3,0,0%,0
15,24,1.641087,1,1,0,0,1,1,0,2,2,544288,4,3,0,0%,0
15,28,1.094058,1,1,1,0,1,1,0,1,2,544288,5,4,0,0%,NA
15,4,3.282174,1,1,0,0,1,1,1,2,3,544288,4,4,0,0%,0
15,42,1.094058,1,1,1,1,1,1,1,2,4,544288,5,4,0,0%,NA
15,42,1.094058,1,1,1,1,1,1,1,2,4,544288,5,5,0,0%,NA
15,52,1.641087,1,1,0,0,1,1,0,2,2,544288,5,5,0,0%,1
15,55,1.641087,1,1,0,0,1,1,1,2,3,544288,5,4,0,0%,NA
15,58,2.735145,1,1,1,0,1,1,1,2,3,544288,5,5,0,0%,NA
15,68,2.188116,1,1,1,1,1,1,1,2,4,544288,5,4,0.3333333333333333,1-33%,1
15,68,2.188116,1,1,1,1,1,1,1,2,4,544288,5,3,0,0%,NA
15,7,2.188116,1,1,0,1,1,1,1,2,4,544288,5,2,0,0%,NA
15,74,1.094058,1,1,0,0,1,1,1,2,3,544288,5,4,0,0%,NA
15,80,1.094058,1,1,1,0,1,1,1,2,3,544288,4,3,0,0%,1
15,80,1.094058,1,1,1,0,1,1,1,2,3,544288,4,3,0,0%,NA
150,14,2.104066,1,1,0,0,1,1,0,2,2,1081187,4,4,0,0%,0
150,17,9.468297,1,1,0,0,0,1,0,2,2,1081187,4,4,0,0%,NA
150,17,9.468297,1,1,0,0,0,1,0,2,2,1081187,4,4,0,0%,0
150,17,9.468297,1,1,0,0,0,1,0,2,2,1081187,4,4,0,0%,NA
150,18,6.312198,1,1,0,0,1,1,1,2,3,1081187,5,3,0,0%,0
150,25,3.156099,1,1,0,0,1,1,0,2,2,1081187,4,3,0,0%,0
150,26,6.312198,1,1,1,0,0,1,0,2,2,1081187,4,4,0,0%,NA
150,26,6.312198,1,1,1,0,0,1,0,2,2,1081187,4,3,0,0%,NA
150,27,4.208132,1,1,0,0,1,1,0,2,2,1081187,4,3,0,0%,NA
150,3,5.260165,1,1,0,0,0,1,0,2,2,1081187,4,4,0.25,1-33%,0
150,3,5.260165,1,1,0,0,0,1,0,2,2,1081187,4,3,0,0%,0
150,36,5.260165,1,1,0,0,1,1,1,2,3,1081187,4,4,0,0%,NA
150,40,10.52033,1,1,0,0,1,1,0,2,2,1081187,4,3,0,0%,0
150,40,10.52033,1,1,0,0,1,1,0,2,2,1081187,4,3,0,0%,0
150,54,7.364231,1,1,0,0,1,1,1,2,3,1081187,4,3,0,0%,NA
150,54,7.364231,1,1,0,0,1,1,1,2,3,1081187,4,4,0,0%,NA
150,57,8.416264,1,1,0,0,0,1,1,2,3,1081187,4,4,0,0%,NA
150,57,8.416264,1,1,0,0,0,1,1,2,3,1081187,4,3,0,0%,0
150,57,8.416264,1,1,0,0,0,1,1,2,3,1081187,4,3,0,0%,0
150,57,8.416264,1,1,0,0,0,1,1,2,3,1081187,4,3,0,0%,0
150,69,8.416264,1,1,1,0,0,1,0,2,2,1081187,4,4,0,0%,NA
150,69,8.416264,1,1,1,0,0,1,0,2,2,1081187,4,5,0,0%,1
150,69,8.416264,1,1,1,0,0,1,0,2,2,1081187,4,5,0,0%,NA
150,69,8.416264,1,1,1,0,0,1,0,2,2,1081187,4,3,0,0%,NA
150,80,1.052033,1,1,0,0,1,1,1,2,3,1081187,3,3,0,0%,0
150,91,3.156099,1,1,0,1,1,1,0,2,2,1081187,4,3,0,0%,0
151,11,6.070005,1,1,0,0,0,0,0,1,2,1512686,3,4,0,0%,0
151,23,2.428002,1,1,0,0,1,1,1,2,3,1512686,3,0,0,0%,NA
151,24,6.070005,1,1,0,1,1,1,1,2,4,1512686,5,4,0,0%,0
151,36,7.284006,1,0,1,0,0,1,0,2,5,1512686,4,2,0,0%,NA
151,36,7.284006,1,0,1,0,0,1,0,2,5,1512686,4,3,0,0%,NA
151,46,7.284006,1,1,1,0,1,1,1,2,3,1512686,5,4,0,0%,NA
151,46,7.284006,1,1,1,0,1,1,1,2,3,1512686,5,3,0,0%,0
151,54,4.856004,1,1,0,0,1,1,1,2,3,1512686,5,3,0,0%,0
151,62,4.856004,1,1,0,0,1,1,1,2,3,1512686,3,3,0,0%,0
151,73,4.856004,1,1,1,1,1,1,1,2,4,1512686,5,5,0,0%,NA
151,74,6.070005,1,1,1,1,1,1,1,2,4,1512686,5,4,0,0%,NA
151,74,6.070005,1,1,1,1,1,1,1,2,4,1512686,5,3,0,0%,NA
151,9,4.856004,1,1,0,0,1,1,1,2,3,1512686,3,3,0,0%,NA
152,1,5.052108,1,0,0,0,0,1,0,2,5,781929,1,3,0,0%,NA
152,1,5.052108,1,0,0,0,0,1,0,2,5,781929,1,3,0,0%,NA
152,16,6.736144,0,0,0,0,0,0,0,0,1,781929,1,3,0,0%,0
152,16,6.736144,0,0,0,0,0,0,0,0,1,781929,1,1,0,0%,0
152,2,4.21009,1,1,0,0,1,1,0,2,2,781929,2,3,0,0%,1
152,2,4.21009,1,1,0,0,1,1,0,2,2,781929,2,3,0,0%,0
152,21,5.052108,1,0,0,0,0,0,0,2,5,781929,1,2,0,0%,0
152,27,3.368072,1,1,0,0,0,1,0,2,2,781929,1,3,0,0%,0
152,27,3.368072,1,1,0,0,0,1,0,2,2,781929,1,3,0,0%,2
152,36,4.21009,1,1,0,0,1,1,0,0,2,781929,1,3,0,0%,NA
152,40,5.052108,1,1,0,0,1,1,0,2,2,781929,1,3,0,0%,NA
152,40,5.052108,1,1,0,0,1,1,0,2,2,781929,1,4,0,0%,NA
152,40,5.052108,1,1,0,0,1,1,0,2,2,781929,1,3,0,0%,NA
152,47,4.21009,1,0,0,0,0,1,0,2,5,781929,1,3,0,0%,0
152,6,5.894126,1,1,0,0,0,1,0,2,2,781929,1,3,0,0%,0
152,6,5.894126,1,1,0,0,0,1,0,2,2,781929,1,2,0,0%,NA
152,6,5.894126,1,1,0,0,0,1,0,2,2,781929,1,3,0,0%,NA
152,67,3.368072,1,0,0,0,0,1,0,2,5,781929,1,3,0.2,1-33%,NA
152,67,3.368072,1,0,0,0,0,1,0,2,5,781929,1,3,0,0%,0
152,92,3.368072,1,1,0,0,1,1,0,2,2,781929,1,4,1,67+%,NA
152,92,3.368072,1,1,0,0,1,1,0,2,2,781929,1,3,0,0%,0
153,35,1.499214,1,1,1,1,1,1,1,3,4,598491,5,5,0,0%,0
153,95,0.999476,1,0,0,0,0,1,0,2,5,598491,2,1,1,67+%,NA
154,10,2.50806,1,1,0,0,1,1,1,2,3,499099,4,3,0,0%,0
154,10,2.50806,1,1,0,0,1,1,1,2,3,499099,4,3,0,0%,0
154,20,3.511284,1,1,0,0,0,1,0,2,2,499099,3,3,0.2,1-33%,0
154,20,3.511284,1,1,0,0,0,1,0,2,2,499099,3,3,0,0%,0
154,43,2.006448,1,1,0,0,0,1,1,2,3,499099,3,3,0,0%,NA
154,43,2.006448,1,1,0,0,0,1,1,2,3,499099,3,3,0,0%,NA
154,50,2.006448,1,1,0,0,1,1,0,2,2,499099,2,3,0,0%,0
154,55,2.006448,1,1,0,0,0,1,0,2,2,499099,3,5,0.3333333333333333,1-33%,NA
154,55,2.006448,1,1,0,0,0,1,0,2,2,499099,3,3,0,0%,NA
154,55,2.006448,1,1,0,0,0,1,0,2,2,499099,3,5,0,0%,NA
154,58,3.009672,1,1,0,0,0,1,0,2,2,499099,3,4,0,0%,1
154,6,3.511284,1,0,0,0,1,1,0,2,5,499099,3,2,0,0%,0
154,61,3.511284,1,1,1,0,1,1,1,2,3,499099,4,3,0,0%,0
154,61,3.511284,1,1,1,0,1,1,1,2,3,499099,4,4,0,0%,NA
154,61,3.511284,1,1,1,0,1,1,1,2,3,499099,4,4,0,0%,0
154,61,3.511284,1,1,1,0,1,1,1,2,3,499099,4,3,0,0%,NA
154,65,2.50806,1,1,1,0,1,1,1,2,3,499099,4,4,0,0%,NA
154,65,2.50806,1,1,1,0,1,1,1,2,3,499099,4,4,0,0%,NA
154,89,2.006448,1,1,0,0,1,1,0,2,2,499099,4,3,0,0%,0
154,89,2.006448,1,1,0,0,1,1,0,2,2,499099,4,3,0,0%,NA
155,11,3.2894,1,1,0,0,1,1,1,2,3,416011,3,3,0,0%,0
155,11,3.2894,1,1,0,0,1,1,1,2,3,416011,3,3,0,0%,0
155,11,3.2894,1,1,0,0,1,1,1,2,3,416011,3,3,0,0%,NA
155,20,2.055875,1,0,0,0,0,0,0,2,5,416011,1,3,0,0%,0
155,30,2.055875,1,1,0,0,0,1,1,2,3,416011,2,3,0,0%,0
155,48,2.46705,1,1,0,0,1,1,1,2,3,416011,3,3,0,0%,0
155,48,2.46705,1,1,0,0,1,1,1,2,3,416011,3,3,0,0%,0
155,54,1.6447,1,1,0,0,0,1,0,2,2,416011,1,3,0,0%,0
155,59,1.233525,1,1,0,0,1,0,1,2,3,416011,1,4,0,0%,0
155,89,4.11175,1,1,0,1,1,1,1,2,4,416011,2,3,0,0%,NA
155,89,4.11175,1,1,0,1,1,1,1,2,4,416011,2,3,0,0%,0
155,89,4.11175,1,1,0,1,1,1,1,2,4,416011,2,3,0,0%,NA
155,89,4.11175,1,1,0,1,1,1,1,2,4,416011,2,3,0,0%,1
155,90,1.233525,1,1,0,0,0,1,0,2,2,416011,1,3,0.3333333333333333,1-33%,NA
155,95,1.233525,1,1,0,0,0,0,0,2,2,416011,2,3,0,0%,NA
156,15,3.818296,1,1,1,1,1,1,1,2,4,918808,5,3,0,0%,NA
156,48,0.954574,1,1,1,1,1,1,1,2,4,918808,5,4,0,0%,1
156,82,6.682018,1,1,1,1,1,1,1,2,4,918808,5,5,0,0%,1
156,82,6.682018,1,1,1,1,1,1,1,2,4,918808,5,3,0,0%,NA
156,83,3.818296,1,1,1,1,0,1,1,2,4,918808,5,2,0,0%,1
157,14,30.741107,1,1,0,0,0,1,0,2,2,1557331,3,3,0,0%,0
157,14,30.741107,1,1,0,0,0,1,0,2,2,1557331,3,3,0,0%,NA
157,14,30.741107,1,1,0,0,0,1,0,2,2,1557331,3,4,0,0%,NA
157,14,30.741107,1,1,0,0,0,1,0,2,2,1557331,3,3,0,0%,NA
157,14,30.741107,1,1,0,0,0,1,0,2,2,1557331,3,3,0,0%,0
157,14,30.741107,1,1,0,0,0,1,0,2,2,1557331,3,4,0,0%,1
157,47,4.853859,1,1,0,0,0,1,0,2,2,1557331,3,3,0.5,34-66%,0
157,53,4.853859,1,1,0,0,0,1,0,2,2,1557331,3,4,0,0%,NA
157,6,3.235906,1,1,0,0,0,1,0,2,2,1557331,3,3,0,0%,0
157,65,8.089765,1,1,0,0,0,1,0,2,2,1557331,4,4,0,0%,0
157,71,6.471812,1,1,0,0,0,1,0,2,2,1557331,3,3,0,0%,0
157,8,11.325671,1,1,0,0,1,1,0,2,2,1557331,4,3,0,0%,0
157,8,11.325671,1,1,0,0,1,1,0,2,2,1557331,4,3,0,0%,NA
157,84,3.235906,1,1,0,0,1,1,0,2,2,1557331,3,0,0,0%,0
157,95,3.235906,1,1,0,0,0,1,0,2,2,1557331,3,3,0.2,1-33%,NA
158,14,0.655068,1,1,0,0,0,1,1,2,3,228739,4,4,0,0%,1
158,19,0.873424,1,1,0,0,0,1,0,2,2,228739,4,2,0.3333333333333333,1-33%,NA
158,2,1.528492,1,1,0,0,0,1,1,2,3,228739,4,3,0,0%,0
158,2,1.528492,1,1,0,0,0,1,1,2,3,228739,4,4,0,0%,NA
158,2,1.528492,1,1,0,0,0,1,1,2,3,228739,4,3,0,0%,0
158,22,1.528492,1,1,0,0,1,1,0,2,2,228739,2,3,0,0%,NA
158,45,0.218356,1,1,1,0,1,1,1,2,3,228739,4,3,0,0%,NA
158,51,0.218356,1,1,0,0,1,1,1,2,3,228739,5,4,0,0%,1
158,63,0.873424,0,0,0,0,0,0,0,2,1,228739,1,3,0,0%,1
158,63,0.873424,0,0,0,0,0,0,0,2,1,228739,1,3,0,0%,NA
158,77,0.655068,1,1,0,0,0,1,0,2,2,228739,2,3,0,0%,NA
158,86,0.873424,1,1,0,0,1,1,1,2,3,228739,3,3,0,0%,NA
158,86,0.873424,1,1,0,0,1,1,1,2,3,228739,3,3,0,0%,NA
158,88,1.965204,1,1,0,0,0,1,1,2,3,228739,4,3,0,0%,0
158,88,1.965204,1,1,0,0,0,1,1,2,3,228739,4,3,0,0%,0
158,9,0.873424,1,0,0,0,0,1,0,2,5,228739,1,1,0,0%,NA
158,95,0.873424,1,0,0,0,0,0,0,2,5,228739,2,3,0,0%,0
159,20,3.458015,1,1,0,0,1,1,0,2,2,688138,3,3,0,0%,NA
159,31,1.383206,1,1,0,0,1,1,1,2,3,688138,4,3,0,0%,NA
159,31,1.383206,1,1,0,0,1,1,1,2,3,688138,4,3,0,0%,NA
159,32,3.458015,1,0,0,0,0,1,0,2,5,688138,2,1,0,0%,NA
159,32,3.458015,1,0,0,0,0,1,0,2,5,688138,2,1,0,0%,0
